date,sku,region,units_cf,price_cf
2023-05-01,PC_BODYWASH,East,1304,179.44
2023-05-08,PC_BODYWASH,East,1175,198.01
2023-05-15,PC_BODYWASH,East,826,198.02
2023-05-22,PC_BODYWASH,East,1230,187.51
2023-05-29,PC_BODYWASH,East,1478,186.31
2023-06-05,PC_BODYWASH,East,1458,182.59
2023-06-12,PC_BODYWASH,East,985,193.13
2023-06-19,PC_BODYWASH,East,1179,189.2
2023-06-26,PC_BODYWASH,East,1231,174.0
2023-07-03,PC_BODYWASH,East,1139,185.68
2023-07-10,PC_BODYWASH,East,986,196.8
2023-07-17,PC_BODYWASH,East,1108,192.53
2023-07-24,PC_BODYWASH,East,1069,180.22
2023-07-31,PC_BODYWASH,East,922,198.08
2023-08-07,PC_BODYWASH,East,1113,182.6
2023-08-14,PC_BODYWASH,East,814,198.22
2023-08-21,PC_BODYWASH,East,627,206.32
2023-08-28,PC_BODYWASH,East,820,203.68
2023-09-04,PC_BODYWASH,East,1353,180.13
2023-09-11,PC_BODYWASH,East,1249,176.27
2023-09-18,PC_BODYWASH,East,1051,182.31
2023-09-25,PC_BODYWASH,East,1186,189.86
2023-10-02,PC_BODYWASH,East,1167,203.5
2023-10-09,PC_BODYWASH,East,1571,176.22
2023-10-16,PC_BODYWASH,East,919,205.32
2023-10-23,PC_BODYWASH,East,1027,193.23
2023-10-30,PC_BODYWASH,East,1383,183.34
2023-11-06,PC_BODYWASH,East,1116,201.77
2023-11-13,PC_BODYWASH,East,1318,185.64
2023-11-20,PC_BODYWASH,East,979,200.55
2023-11-27,PC_BODYWASH,East,1593,186.76
2023-12-04,PC_BODYWASH,East,1019,198.29
2023-12-11,PC_BODYWASH,East,1163,190.04
2023-12-18,PC_BODYWASH,East,1078,184.67
2023-12-25,PC_BODYWASH,East,1072,191.95
2024-01-01,PC_BODYWASH,East,1086,196.43
2024-01-08,PC_BODYWASH,East,883,197.08
2024-01-15,PC_BODYWASH,East,989,191.82
2024-01-22,PC_BODYWASH,East,832,201.39
2024-01-29,PC_BODYWASH,East,775,202.21
2024-02-05,PC_BODYWASH,East,821,202.22
2024-02-12,PC_BODYWASH,East,695,198.66
2024-02-19,PC_BODYWASH,East,1361,178.18
2024-02-26,PC_BODYWASH,East,967,199.25
2024-03-04,PC_BODYWASH,East,1185,186.77
2024-03-11,PC_BODYWASH,East,1150,189.9
2024-03-18,PC_BODYWASH,East,1030,182.28
2024-03-25,PC_BODYWASH,East,1159,200.72
2024-04-01,PC_BODYWASH,East,1272,200.0
2024-04-08,PC_BODYWASH,East,1137,192.1
2024-04-15,PC_BODYWASH,East,1055,194.39
2024-04-22,PC_BODYWASH,East,1369,187.74
2024-04-29,PC_BODYWASH,East,1068,202.04
2024-05-06,PC_BODYWASH,East,1260,187.8
2024-05-13,PC_BODYWASH,East,1219,202.33
2024-05-20,PC_BODYWASH,East,1234,206.14
2024-05-27,PC_BODYWASH,East,1188,188.15
2024-06-03,PC_BODYWASH,East,1153,189.34
2024-06-10,PC_BODYWASH,East,1336,185.98
2024-06-17,PC_BODYWASH,East,1231,201.71
2024-06-24,PC_BODYWASH,East,1568,197.58
2024-07-01,PC_BODYWASH,East,942,199.07
2024-07-08,PC_BODYWASH,East,1207,192.54
2024-07-15,PC_BODYWASH,East,1213,188.99
2024-07-22,PC_BODYWASH,East,879,198.53
2024-07-29,PC_BODYWASH,East,1176,193.49
2024-08-05,PC_BODYWASH,East,993,202.87
2024-08-12,PC_BODYWASH,East,1316,185.24
2024-08-19,PC_BODYWASH,East,975,189.77
2024-08-26,PC_BODYWASH,East,1154,190.46
2024-09-02,PC_BODYWASH,East,1142,186.73
2024-09-09,PC_BODYWASH,East,957,193.3
2024-09-16,PC_BODYWASH,East,1216,185.88
2024-09-23,PC_BODYWASH,East,893,201.13
2024-09-30,PC_BODYWASH,East,1289,202.1
2024-10-07,PC_BODYWASH,East,1017,200.02
2024-10-14,PC_BODYWASH,East,1363,197.02
2024-10-21,PC_BODYWASH,East,1490,187.98
2024-10-28,PC_BODYWASH,East,1382,188.52
2024-11-04,PC_BODYWASH,East,1310,195.9
2024-11-11,PC_BODYWASH,East,1335,186.35
2024-11-18,PC_BODYWASH,East,1254,196.97
2024-11-25,PC_BODYWASH,East,1455,187.38
2024-12-02,PC_BODYWASH,East,1117,200.71
2024-12-09,PC_BODYWASH,East,1253,198.09
2024-12-16,PC_BODYWASH,East,1461,190.99
2024-12-23,PC_BODYWASH,East,984,209.44
2023-01-02,PC_BODYWASH,Central,891,208.5
2023-01-09,PC_BODYWASH,Central,1185,182.28
2023-01-16,PC_BODYWASH,Central,786,187.74
2023-01-23,PC_BODYWASH,Central,903,209.46
2023-01-30,PC_BODYWASH,Central,725,195.79
2023-02-06,PC_BODYWASH,Central,1004,190.05
2023-02-13,PC_BODYWASH,Central,955,195.62
2023-02-20,PC_BODYWASH,Central,926,192.65
2023-02-27,PC_BODYWASH,Central,1138,175.1
2023-03-06,PC_BODYWASH,Central,800,204.58
2023-03-13,PC_BODYWASH,Central,1022,204.3
2023-03-20,PC_BODYWASH,Central,969,195.57
2023-03-27,PC_BODYWASH,Central,776,214.2
2023-04-03,PC_BODYWASH,Central,1255,193.8
2023-04-10,PC_BODYWASH,Central,1179,197.75
2023-04-17,PC_BODYWASH,Central,1255,189.53
2023-04-24,PC_BODYWASH,Central,1172,188.37
2023-05-01,PC_BODYWASH,Central,1073,207.54
2023-05-08,PC_BODYWASH,Central,1055,207.65
2023-05-15,PC_BODYWASH,Central,1217,194.8
2023-05-22,PC_BODYWASH,Central,1258,198.73
2023-05-29,PC_BODYWASH,Central,1482,195.11
2023-06-05,PC_BODYWASH,Central,942,199.49
2023-06-12,PC_BODYWASH,Central,1368,188.18
2023-06-19,PC_BODYWASH,Central,1042,192.37
2023-06-26,PC_BODYWASH,Central,1450,203.07
2023-07-03,PC_BODYWASH,Central,1020,203.48
2023-07-10,PC_BODYWASH,Central,1017,208.15
2023-07-17,PC_BODYWASH,Central,972,210.52
2023-07-24,PC_BODYWASH,Central,757,194.35
2023-07-31,PC_BODYWASH,Central,922,187.26
2023-08-07,PC_BODYWASH,Central,1182,199.95
2023-08-14,PC_BODYWASH,Central,1135,185.93
2023-08-21,PC_BODYWASH,Central,807,208.3
2023-08-28,PC_BODYWASH,Central,856,210.98
2023-09-04,PC_BODYWASH,Central,1101,199.73
2023-09-11,PC_BODYWASH,Central,1252,202.74
2023-09-18,PC_BODYWASH,Central,936,217.11
2023-09-25,PC_BODYWASH,Central,1129,205.82
2023-10-02,PC_BODYWASH,Central,1517,207.63
2023-10-09,PC_BODYWASH,Central,1322,205.9
2023-10-16,PC_BODYWASH,Central,1279,201.73
2023-10-23,PC_BODYWASH,Central,1008,208.76
2023-10-30,PC_BODYWASH,Central,1014,206.38
2023-11-06,PC_BODYWASH,Central,1113,213.68
2023-11-13,PC_BODYWASH,Central,1065,202.91
2023-11-20,PC_BODYWASH,Central,1323,197.26
2023-11-27,PC_BODYWASH,Central,1387,201.12
2023-12-04,PC_BODYWASH,Central,1242,203.96
2023-12-11,PC_BODYWASH,Central,847,199.02
2023-12-18,PC_BODYWASH,Central,1109,203.36
2023-12-25,PC_BODYWASH,Central,1045,202.17
2024-01-01,PC_BODYWASH,Central,1012,196.63
2024-01-08,PC_BODYWASH,Central,1145,204.84
2024-01-15,PC_BODYWASH,Central,990,191.69
2024-01-22,PC_BODYWASH,Central,1317,191.34
2024-01-29,PC_BODYWASH,Central,1224,191.31
2024-02-05,PC_BODYWASH,Central,1130,192.27
2024-02-12,PC_BODYWASH,Central,1001,186.83
2024-02-19,PC_BODYWASH,Central,949,202.58
2024-02-26,PC_BODYWASH,Central,1257,186.32
2024-03-04,PC_BODYWASH,Central,1302,192.53
2024-03-11,PC_BODYWASH,Central,1225,190.83
2024-03-18,PC_BODYWASH,Central,1026,208.55
2024-03-25,PC_BODYWASH,Central,834,217.03
2024-04-01,PC_BODYWASH,Central,1262,205.77
2024-04-08,PC_BODYWASH,Central,1433,193.11
2024-04-15,PC_BODYWASH,Central,1082,217.77
2024-04-22,PC_BODYWASH,Central,977,212.56
2024-04-29,PC_BODYWASH,Central,951,201.76
2024-05-06,PC_BODYWASH,Central,1453,204.21
2024-05-13,PC_BODYWASH,Central,1299,177.86
2024-05-20,PC_BODYWASH,Central,1613,198.65
2024-05-27,PC_BODYWASH,Central,1613,197.57
2024-06-03,PC_BODYWASH,Central,1478,201.03
2024-06-10,PC_BODYWASH,Central,1182,200.3
2024-06-17,PC_BODYWASH,Central,1592,202.6
2024-06-24,PC_BODYWASH,Central,1171,206.35
2024-07-01,PC_BODYWASH,Central,968,210.87
2024-07-08,PC_BODYWASH,Central,1160,204.73
2024-07-15,PC_BODYWASH,Central,1050,192.62
2024-07-22,PC_BODYWASH,Central,1188,192.38
2024-07-29,PC_BODYWASH,Central,1219,204.9
2024-08-05,PC_BODYWASH,Central,1192,197.67
2024-08-12,PC_BODYWASH,Central,1557,186.88
2024-08-19,PC_BODYWASH,Central,1389,194.2
2024-08-26,PC_BODYWASH,Central,968,208.7
2024-09-02,PC_BODYWASH,Central,1151,200.58
2024-09-09,PC_BODYWASH,Central,903,216.76
2024-09-16,PC_BODYWASH,Central,1313,202.68
2024-09-23,PC_BODYWASH,Central,1255,194.39
2024-09-30,PC_BODYWASH,Central,1209,213.32
2024-10-07,PC_BODYWASH,Central,1408,198.66
2024-10-14,PC_BODYWASH,Central,1243,197.16
2024-10-21,PC_BODYWASH,Central,1713,205.95
2024-10-28,PC_BODYWASH,Central,1573,202.43
2024-11-04,PC_BODYWASH,Central,1558,195.66
2024-11-11,PC_BODYWASH,Central,1661,189.44
2024-11-18,PC_BODYWASH,Central,1667,213.03
2024-11-25,PC_BODYWASH,Central,1640,195.77
2024-12-02,PC_BODYWASH,Central,1893,188.1
2024-12-09,PC_BODYWASH,Central,1315,205.26
2024-12-16,PC_BODYWASH,Central,1496,194.42
2024-12-23,PC_BODYWASH,Central,1306,192.82
2023-01-02,PC_DEO,North,1133,267.36
2023-01-09,PC_DEO,North,1396,273.38
2023-01-16,PC_DEO,North,1477,235.3
2023-01-23,PC_DEO,North,1190,230.87
2023-01-30,PC_DEO,North,1663,232.38
2023-02-06,PC_DEO,North,1647,248.41
2023-02-13,PC_DEO,North,1335,251.96
2023-02-20,PC_DEO,North,1066,286.72
2023-02-27,PC_DEO,North,2097,238.88
2023-03-06,PC_DEO,North,1463,260.54
2023-03-13,PC_DEO,North,1520,241.41
2023-03-20,PC_DEO,North,1538,247.37
2023-03-27,PC_DEO,North,1394,255.2
2023-04-03,PC_DEO,North,1344,256.19
2023-04-10,PC_DEO,North,1418,268.72
2023-04-17,PC_DEO,North,1808,256.67
2023-04-24,PC_DEO,North,2066,246.19
2023-05-01,PC_DEO,North,1559,260.38
2023-05-08,PC_DEO,North,1324,271.05
2023-05-15,PC_DEO,North,1923,254.98
2023-05-22,PC_DEO,North,1769,246.0
2023-05-29,PC_DEO,North,2021,251.19
2023-06-05,PC_DEO,North,1734,250.99
2023-06-12,PC_DEO,North,1700,264.31
2023-06-19,PC_DEO,North,2004,245.8
2023-06-26,PC_DEO,North,1756,251.32
2023-07-03,PC_DEO,North,1203,266.99
2023-07-10,PC_DEO,North,2235,239.27
2023-07-17,PC_DEO,North,1167,281.87
2023-07-24,PC_DEO,North,1219,250.01
2023-07-31,PC_DEO,North,1456,268.65
2023-08-07,PC_DEO,North,1295,248.41
2023-08-14,PC_DEO,North,1403,263.92
2023-08-21,PC_DEO,North,1565,254.05
2023-08-28,PC_DEO,North,1138,264.63
2023-09-04,PC_DEO,North,1452,250.89
2023-09-11,PC_DEO,North,1618,261.16
2023-09-18,PC_DEO,North,1009,275.79
2023-09-25,PC_DEO,North,1932,253.79
2023-10-02,PC_DEO,North,2047,252.25
2023-10-09,PC_DEO,North,1466,277.49
2023-10-16,PC_DEO,North,1470,256.91
2023-10-23,PC_DEO,North,1917,242.85
2023-10-30,PC_DEO,North,1613,264.74
2023-11-06,PC_DEO,North,2326,253.04
2023-11-13,PC_DEO,North,2211,268.71
2023-11-20,PC_DEO,North,2008,249.15
2023-11-27,PC_DEO,North,2413,237.32
2023-12-04,PC_DEO,North,1896,235.7
2023-12-11,PC_DEO,North,1988,241.97
2023-12-18,PC_DEO,North,1971,253.12
2023-12-25,PC_DEO,North,1670,262.8
2024-01-01,PC_DEO,North,1284,257.64
2024-01-08,PC_DEO,North,1355,255.89
2024-01-15,PC_DEO,North,1585,245.5
2024-01-22,PC_DEO,North,1583,258.07
2024-01-29,PC_DEO,North,1735,254.58
2024-02-05,PC_DEO,North,1340,256.77
2024-02-12,PC_DEO,North,1200,253.84
2024-02-19,PC_DEO,North,1755,250.21
2024-02-26,PC_DEO,North,1446,261.85
2024-03-04,PC_DEO,North,1637,232.0
2024-03-11,PC_DEO,North,1591,258.95
2024-03-18,PC_DEO,North,1960,234.36
2024-03-25,PC_DEO,North,1242,267.46
2024-04-01,PC_DEO,North,1818,260.59
2024-04-08,PC_DEO,North,1815,240.66
2024-04-15,PC_DEO,North,1428,262.77
2024-04-22,PC_DEO,North,1823,245.3
2024-04-29,PC_DEO,North,2036,228.98
2024-05-06,PC_DEO,North,2068,248.85
2024-05-13,PC_DEO,North,2244,237.74
2024-05-20,PC_DEO,North,1968,262.16
2024-05-27,PC_DEO,North,1988,254.48
2024-06-03,PC_DEO,North,1565,261.4
2024-06-10,PC_DEO,North,1940,254.54
2024-06-17,PC_DEO,North,1575,247.95
2024-06-24,PC_DEO,North,1755,266.28
2024-07-01,PC_DEO,North,1313,254.15
2024-07-08,PC_DEO,North,2047,232.21
2024-07-15,PC_DEO,North,1665,247.2
2024-07-22,PC_DEO,North,1666,264.34
2024-07-29,PC_DEO,North,1503,265.04
2024-08-05,PC_DEO,North,1143,264.86
2024-08-12,PC_DEO,North,1606,260.39
2024-08-19,PC_DEO,North,1943,247.07
2024-08-26,PC_DEO,North,1695,240.23
2024-09-02,PC_DEO,North,2116,243.21
2024-09-09,PC_DEO,North,1188,268.93
2024-09-16,PC_DEO,North,1243,268.26
2024-09-23,PC_DEO,North,1634,248.34
2024-09-30,PC_DEO,North,1880,254.38
2024-10-07,PC_DEO,North,2009,250.76
2024-10-14,PC_DEO,North,2201,242.37
2024-10-21,PC_DEO,North,1774,259.94
2024-10-28,PC_DEO,North,2020,239.08
2024-11-04,PC_DEO,North,2319,263.02
2024-11-11,PC_DEO,North,2048,261.56
2024-11-18,PC_DEO,North,1590,261.92
2024-11-25,PC_DEO,North,1998,249.96
2024-12-02,PC_DEO,North,2176,236.27
2024-12-09,PC_DEO,North,1410,264.45
2024-12-16,PC_DEO,North,1689,251.94
2024-12-23,PC_DEO,North,1575,252.14
2023-01-02,PC_DEO,South,1714,233.88
2023-01-09,PC_DEO,South,1203,267.87
2023-01-16,PC_DEO,South,1022,253.38
2023-01-23,PC_DEO,South,1265,249.28
2023-01-30,PC_DEO,South,1270,248.67
2023-02-06,PC_DEO,South,1145,252.93
2023-02-13,PC_DEO,South,1496,246.74
2023-02-20,PC_DEO,South,1653,243.05
2023-02-27,PC_DEO,South,989,268.6
2023-03-06,PC_DEO,South,1131,242.8
2023-03-13,PC_DEO,South,1590,244.27
2023-03-20,PC_DEO,South,1398,253.33
2023-03-27,PC_DEO,South,1661,236.6
2023-04-03,PC_DEO,South,1660,246.65
2023-04-10,PC_DEO,South,1250,276.18
2023-04-17,PC_DEO,South,1807,244.52
2023-04-24,PC_DEO,South,1507,242.62
2023-05-01,PC_DEO,South,1754,248.68
2023-05-08,PC_DEO,South,1738,245.32
2023-05-15,PC_DEO,South,2199,234.22
2023-05-22,PC_DEO,South,1597,252.81
2023-05-29,PC_DEO,South,1472,246.43
2023-06-05,PC_DEO,South,2208,248.82
2023-06-12,PC_DEO,South,1540,249.1
2023-06-19,PC_DEO,South,1406,248.14
2023-06-26,PC_DEO,South,1763,251.51
2023-07-03,PC_DEO,South,1390,247.95
2023-07-10,PC_DEO,South,1646,246.8
2023-07-17,PC_DEO,South,1554,246.21
2023-07-24,PC_DEO,South,1268,261.45
2023-07-31,PC_DEO,South,1509,222.26
2023-08-07,PC_DEO,South,1549,241.6
2023-08-14,PC_DEO,South,1352,250.6
2023-08-21,PC_DEO,South,1534,258.51
2023-08-28,PC_DEO,South,1261,248.46
2023-09-04,PC_DEO,South,1387,244.77
2023-09-11,PC_DEO,South,1662,235.96
2023-09-18,PC_DEO,South,1445,243.13
2023-09-25,PC_DEO,South,1464,243.32
2023-10-02,PC_DEO,South,1576,253.01
2023-10-09,PC_DEO,South,1955,246.99
2023-10-16,PC_DEO,South,2592,224.78
2023-10-23,PC_DEO,South,2090,260.22
2023-10-30,PC_DEO,South,1669,261.77
2023-11-06,PC_DEO,South,2251,228.31
2023-11-13,PC_DEO,South,1777,246.45
2023-11-20,PC_DEO,South,1421,256.63
2023-11-27,PC_DEO,South,1865,248.09
2023-12-04,PC_DEO,South,1403,257.61
2023-12-11,PC_DEO,South,1349,256.42
2023-12-18,PC_DEO,South,1619,240.35
2023-12-25,PC_DEO,South,1654,248.43
2024-01-01,PC_DEO,South,1390,253.98
2024-01-08,PC_DEO,South,1613,230.47
2024-01-15,PC_DEO,South,1627,230.19
2024-01-22,PC_DEO,South,1439,252.72
2024-01-29,PC_DEO,South,1461,256.85
2024-02-05,PC_DEO,South,1424,238.88
2024-02-12,PC_DEO,South,1565,242.33
2024-02-19,PC_DEO,South,1458,238.57
2024-02-26,PC_DEO,South,1836,249.91
2024-03-04,PC_DEO,South,1450,240.57
2024-03-11,PC_DEO,South,1666,231.59
2024-03-18,PC_DEO,South,1618,233.38
2024-03-25,PC_DEO,South,1580,252.99
2024-04-01,PC_DEO,South,1593,252.45
2024-04-08,PC_DEO,South,1896,237.74
2024-04-15,PC_DEO,South,1956,262.24
2024-04-22,PC_DEO,South,1471,241.39
2024-04-29,PC_DEO,South,1836,237.58
2024-05-06,PC_DEO,South,1564,247.44
2024-05-13,PC_DEO,South,1637,244.5
2024-05-20,PC_DEO,South,1969,232.47
2024-05-27,PC_DEO,South,2135,233.37
2024-06-03,PC_DEO,South,2168,218.53
2024-06-10,PC_DEO,South,1748,246.59
2024-06-17,PC_DEO,South,1714,257.73
2024-06-24,PC_DEO,South,1926,238.96
2024-07-01,PC_DEO,South,1590,237.19
2024-07-08,PC_DEO,South,1398,263.33
2024-07-15,PC_DEO,South,1990,234.02
2024-07-22,PC_DEO,South,1923,248.84
2024-07-29,PC_DEO,South,1624,250.21
2024-08-05,PC_DEO,South,1952,228.8
2024-08-12,PC_DEO,South,1519,242.35
2024-08-19,PC_DEO,South,1122,252.36
2024-08-26,PC_DEO,South,1269,238.77
2024-09-02,PC_DEO,South,1627,240.94
2024-09-09,PC_DEO,South,1921,242.59
2024-09-16,PC_DEO,South,1400,243.52
2024-09-23,PC_DEO,South,1343,255.99
2024-09-30,PC_DEO,South,1354,255.95
2024-10-07,PC_DEO,South,2246,248.21
2024-10-14,PC_DEO,South,2118,250.98
2024-10-21,PC_DEO,South,2139,246.77
2024-10-28,PC_DEO,South,1855,256.34
2024-11-04,PC_DEO,South,1916,259.09
2024-11-11,PC_DEO,South,2527,249.97
2024-11-18,PC_DEO,South,1889,256.59
2024-11-25,PC_DEO,South,1913,252.5
2024-12-02,PC_DEO,South,1643,233.99
2024-12-09,PC_DEO,South,1562,247.46
2024-12-16,PC_DEO,South,1513,256.81
2024-12-23,PC_DEO,South,2123,242.91
2023-01-02,PC_DEO,West,1300,267.49
2023-01-09,PC_DEO,West,1242,263.5
2023-01-16,PC_DEO,West,1181,268.75
2023-01-23,PC_DEO,West,1452,256.26
2023-01-30,PC_DEO,West,1416,259.08
2023-02-06,PC_DEO,West,1362,280.48
2023-02-13,PC_DEO,West,1368,260.86
2023-02-20,PC_DEO,West,1362,263.94
2023-02-27,PC_DEO,West,1250,260.86
2023-03-06,PC_DEO,West,1913,252.1
2023-03-13,PC_DEO,West,1338,265.11
2023-03-20,PC_DEO,West,1291,272.63
2023-03-27,PC_DEO,West,1269,257.9
2023-04-03,PC_DEO,West,1505,258.38
2023-04-10,PC_DEO,West,1652,241.94
2023-04-17,PC_DEO,West,1990,251.51
2023-04-24,PC_DEO,West,1219,256.54
2023-05-01,PC_DEO,West,1828,253.25
2023-05-08,PC_DEO,West,1670,254.29
2023-05-15,PC_DEO,West,1867,244.89
2023-05-22,PC_DEO,West,2277,256.87
2023-05-29,PC_DEO,West,1417,269.72
2023-06-05,PC_DEO,West,1690,269.01
2023-06-12,PC_DEO,West,2094,254.12
2023-06-19,PC_DEO,West,1433,265.38
2023-06-26,PC_DEO,West,1779,238.83
2023-07-03,PC_DEO,West,1338,255.66
2023-07-10,PC_DEO,West,1156,265.1
2023-07-17,PC_DEO,West,1456,260.31
2023-07-24,PC_DEO,West,1831,249.06
2023-07-31,PC_DEO,West,1293,269.28
2023-08-07,PC_DEO,West,1375,261.49
2023-08-14,PC_DEO,West,1456,262.48
2023-08-21,PC_DEO,West,1523,250.59
2023-08-28,PC_DEO,West,1736,263.0
2023-09-04,PC_DEO,West,1711,248.91
2023-09-11,PC_DEO,West,1676,258.66
2023-09-18,PC_DEO,West,1548,249.44
2023-09-25,PC_DEO,West,2030,243.58
2023-10-02,PC_DEO,West,1408,257.68
2023-10-09,PC_DEO,West,1649,286.08
2023-10-16,PC_DEO,West,1676,282.25
2023-10-23,PC_DEO,West,2307,261.75
2023-10-30,PC_DEO,West,2294,242.07
2023-11-06,PC_DEO,West,2516,242.86
2023-11-13,PC_DEO,West,1875,262.24
2023-11-20,PC_DEO,West,2582,242.81
2023-11-27,PC_DEO,West,1766,262.87
2023-12-04,PC_DEO,West,1598,273.7
2023-12-11,PC_DEO,West,1756,262.28
2023-12-18,PC_DEO,West,1997,243.44
2023-12-25,PC_DEO,West,1783,250.09
2024-01-01,PC_DEO,West,1333,256.31
2024-01-08,PC_DEO,West,1536,247.51
2024-01-15,PC_DEO,West,1371,246.73
2024-01-22,PC_DEO,West,1715,251.46
2024-01-29,PC_DEO,West,1517,255.79
2024-02-05,PC_DEO,West,1174,276.19
2024-02-12,PC_DEO,West,1765,245.67
2024-02-19,PC_DEO,West,1567,253.32
2024-02-26,PC_DEO,West,1349,252.15
2024-03-04,PC_DEO,West,1726,254.52
2024-03-11,PC_DEO,West,1706,258.78
2024-03-18,PC_DEO,West,1670,258.5
2024-03-25,PC_DEO,West,1469,258.27
2024-04-01,PC_DEO,West,1872,256.78
2024-04-08,PC_DEO,West,1618,252.66
2024-04-15,PC_DEO,West,1875,252.79
2024-04-22,PC_DEO,West,2101,242.94
2024-04-29,PC_DEO,West,1573,258.47
2024-05-06,PC_DEO,West,1550,251.48
2024-05-13,PC_DEO,West,2169,250.19
2024-05-20,PC_DEO,West,1326,261.02
2024-05-27,PC_DEO,West,2066,246.9
2024-06-03,PC_DEO,West,1970,249.5
2024-06-10,PC_DEO,West,1441,267.12
2024-06-17,PC_DEO,West,1865,246.27
2024-06-24,PC_DEO,West,1534,268.18
2024-07-01,PC_DEO,West,1437,272.36
2024-07-08,PC_DEO,West,1174,266.15
2024-07-15,PC_DEO,West,1497,266.66
2024-07-22,PC_DEO,West,1814,261.7
2024-07-29,PC_DEO,West,1530,270.71
2024-08-05,PC_DEO,West,1498,248.77
2024-08-12,PC_DEO,West,1568,259.86
2024-08-19,PC_DEO,West,1375,261.45
2024-08-26,PC_DEO,West,1672,247.47
2024-09-02,PC_DEO,West,1683,253.51
2024-09-09,PC_DEO,West,1799,241.11
2024-09-16,PC_DEO,West,1591,249.22
2024-09-23,PC_DEO,West,1755,249.35
2024-09-30,PC_DEO,West,1967,255.65
2024-10-07,PC_DEO,West,2043,268.04
2024-10-14,PC_DEO,West,2021,255.86
2024-10-21,PC_DEO,West,1816,257.57
2024-10-28,PC_DEO,West,2073,264.16
2024-11-04,PC_DEO,West,2140,249.2
2024-11-11,PC_DEO,West,1704,267.59
2024-11-18,PC_DEO,West,2256,269.08
2024-11-25,PC_DEO,West,1976,271.86
2024-12-02,PC_DEO,West,1634,258.68
2024-12-09,PC_DEO,West,2344,242.34
2024-12-16,PC_DEO,West,1750,260.25
2024-12-23,PC_DEO,West,1791,257.8
2023-01-02,PC_DEO,East,1380,226.77
2023-01-09,PC_DEO,East,1201,230.59
2023-01-16,PC_DEO,East,1060,246.66
2023-01-23,PC_DEO,East,1142,235.96
2023-01-30,PC_DEO,East,1069,245.07
2023-02-06,PC_DEO,East,992,252.3
2023-02-13,PC_DEO,East,899,247.66
2023-02-20,PC_DEO,East,1146,244.34
2023-02-27,PC_DEO,East,1274,244.99
2023-03-06,PC_DEO,East,1052,244.85
2023-03-13,PC_DEO,East,1064,241.5
2023-03-20,PC_DEO,East,1041,244.74
2023-03-27,PC_DEO,East,1383,233.64
2023-04-03,PC_DEO,East,1442,242.54
2023-04-10,PC_DEO,East,1342,239.86
2023-04-17,PC_DEO,East,1423,237.03
2023-04-24,PC_DEO,East,1417,251.6
2023-05-01,PC_DEO,East,1534,238.21
2023-05-08,PC_DEO,East,1106,257.27
2023-05-15,PC_DEO,East,1738,233.72
2023-05-22,PC_DEO,East,1513,232.81
2023-05-29,PC_DEO,East,1498,250.78
2023-06-05,PC_DEO,East,1155,243.73
2023-06-12,PC_DEO,East,1207,244.04
2023-06-19,PC_DEO,East,1378,246.72
2023-06-26,PC_DEO,East,1477,245.39
2023-07-03,PC_DEO,East,1272,253.43
2023-07-10,PC_DEO,East,1169,246.82
2023-07-17,PC_DEO,East,1079,245.88
2023-07-24,PC_DEO,East,1318,225.61
2023-07-31,PC_DEO,East,932,232.65
2023-08-07,PC_DEO,East,1258,254.38
2023-08-14,PC_DEO,East,1199,236.57
2023-08-21,PC_DEO,East,1251,237.61
2023-08-28,PC_DEO,East,1249,252.77
2023-09-04,PC_DEO,East,1067,251.89
2023-09-11,PC_DEO,East,1066,235.13
2023-09-18,PC_DEO,East,1758,240.19
2023-09-25,PC_DEO,East,1584,235.74
2023-10-02,PC_DEO,East,1601,257.58
2023-10-09,PC_DEO,East,1851,228.86
2023-10-16,PC_DEO,East,1161,258.14
2023-10-23,PC_DEO,East,1417,236.3
2023-10-30,PC_DEO,East,1811,234.04
2023-11-06,PC_DEO,East,1358,240.1
2023-11-13,PC_DEO,East,2198,240.76
2023-11-20,PC_DEO,East,1582,236.58
2023-11-27,PC_DEO,East,1873,237.36
2023-12-04,PC_DEO,East,1153,251.61
2023-12-11,PC_DEO,East,1288,231.52
2023-12-18,PC_DEO,East,1492,242.81
2023-12-25,PC_DEO,East,1516,224.72
2024-01-01,PC_DEO,East,1016,254.3
2024-01-08,PC_DEO,East,1166,256.66
2024-01-15,PC_DEO,East,1119,254.93
2024-01-22,PC_DEO,East,1211,261.04
2024-01-29,PC_DEO,East,1223,252.46
2024-02-05,PC_DEO,East,1043,267.21
2024-02-12,PC_DEO,East,1399,236.61
2024-02-19,PC_DEO,East,1181,239.51
2024-02-26,PC_DEO,East,1039,237.6
2024-03-04,PC_DEO,East,1417,242.04
2024-03-11,PC_DEO,East,1517,243.34
2024-03-18,PC_DEO,East,1559,223.84
2024-03-25,PC_DEO,East,1384,237.26
2024-04-01,PC_DEO,East,1255,257.74
2024-04-08,PC_DEO,East,1207,247.78
2024-04-15,PC_DEO,East,1674,226.4
2024-04-22,PC_DEO,East,855,261.67
2024-04-29,PC_DEO,East,1212,245.18
2024-05-06,PC_DEO,East,1508,245.98
2024-05-13,PC_DEO,East,1048,252.11
2024-05-20,PC_DEO,East,1586,238.86
2024-05-27,PC_DEO,East,1427,245.47
2024-06-03,PC_DEO,East,1417,229.32
2024-06-10,PC_DEO,East,1444,252.94
2024-06-17,PC_DEO,East,1471,238.41
